hh_size,n_children,region_type,hh_autos,n_emp,dist_to_transit,hh_income,trip_length_km,weight
5,2,rural,1,2,0.3,3720,19,0.429682515
5,2,rural,1,2,0.3,3720,19,0.320241067
5,2,rural,1,2,0.3,3720,19,0.495472095
3,0,urban,3,2,0.3,4835,7.6,0.490268734
3,0,urban,3,2,0.3,4835,4.75,1.373938084
1,0,urban,1,1,0.7,1079,30.4,1.925841645
5,0,rural,3,3,0.7,4973,0.49,0.364565323
5,0,rural,3,3,0.7,4973,23.75,0.362600663
3,0,metropolitan,2,3,0.7,3262,61.75,0.144952843
3,0,metropolitan,2,3,0.7,3262,6.08,0.119589695
3,0,metropolitan,2,3,0.7,3262,7.22,0.596237013
4,2,metropolitan,2,2,0.3,5279,0.29,0.538937986
4,2,metropolitan,2,2,0.3,5279,0.29,0.538937986
2,0,metropolitan,1,1,0.7,2644,17.1,0.905373323
2,0,metropolitan,3,2,0.15,2232,19,2.675271994
3,1,metropolitan,1,1,0.05,6045,9.5,0.084169794
3,1,metropolitan,1,1,0.05,6045,45.13,0.151448812
4,2,rural,1,1,0.3,2869,0.49,0.527258856
4,2,urban,1,1,0.7,1954,0.78,0.550933752
5,2,metropolitan,2,1,0.05,3450,14.44,0.458968736
2,0,rural,1,1,0.7,1954,0.57,0.451518852
5,3,metropolitan,1,1,0.05,5654,1.47,0.362411159
5,3,urban,1,2,0.7,4973,0.2,0.768442602
5,3,urban,1,2,0.7,4973,3.43,0.357787581
3,1,metropolitan,2,1,0.15,3057,37.05,0.484025177
3,0,urban,2,1,1.5,1290,3.8,0.407139578
1,0,metropolitan,1,1,1.5,2051,11.4,2.557118007
1,0,metropolitan,0,1,0.3,3137,22.56,1.312167283
4,1,metropolitan,2,1,0.3,4413,5.7,1.106869029
2,0,urban,2,2,1.5,2204,25.65,0.62817201
2,0,urban,2,2,1.5,2204,1.9,0.495901837
2,0,urban,2,1,1.5,2187,1.9,1.121364626
4,0,urban,2,3,1.5,2813,1.52,0.201459741
4,0,urban,2,3,1.5,2813,28.5,0.5950186
1,0,metropolitan,1,1,0.3,1771,19,2.521036906
3,1,urban,1,1,0.7,5516,9.8,0.474574081
3,2,metropolitan,1,1,0.7,2270,20.9,2.001880566
1,0,metropolitan,7,1,0.7,950,47.5,2.230676819
1,0,metropolitan,1,1,0.7,910,8.55,1.986374353
2,0,rural,2,2,0.7,2465,0.98,0.808124681
3,0,metropolitan,2,3,0.3,3005,29.45,1.011795525
3,0,metropolitan,2,3,0.3,3005,33.25,0.674646766
2,0,metropolitan,2,2,0.7,4781,32.49,0.451577366
2,0,metropolitan,2,2,0.7,4781,8.55,0.430380777
4,1,urban,5,2,3.5,6045,12.35,2.039904145
4,1,urban,5,2,3.5,6045,21.85,2.039904145
4,2,urban,2,1,0.15,6213,7.6,0.243929089
2,0,urban,1,2,1.5,2431,18.05,0.803650892
2,0,urban,1,2,1.5,2431,18.05,0.803650892
2,0,urban,1,2,1.5,2431,28.5,0.734206727
2,0,metropolitan,1,1,0.05,3256,38,0.729555739
4,0,rural,3,2,0.3,3993,0.95,0.631328486
4,0,rural,3,2,0.3,3993,0.95,0.631328486
4,2,metropolitan,1,2,0.3,4439,8.55,0.901098959
2,0,rural,1,1,0.7,1548,9.03,2.463081333
2,0,rural,1,1,0.7,1548,7.6,2.463081333
3,1,urban,2,1,0.15,2926,1.9,1.318476635
4,2,metropolitan,2,2,0.15,4215,5.7,0.214228658
4,2,metropolitan,2,2,0.15,4215,5.7,0.214228658
4,2,urban,1,3,0.7,2054,42.75,0.532113633
4,2,urban,1,3,0.7,2054,4.75,0.492577617
2,0,urban,0,1,0.7,614,3.8,0.338998885
1,0,urban,1,1,0.3,1353,7.7,23.81259944
3,0,metropolitan,2,2,0.7,2204,0.29,0.457891489
3,0,metropolitan,2,2,0.7,2204,40.85,0.59343997
3,1,urban,1,1,0.05,1530,11.4,0.915262714
2,0,metropolitan,2,2,0.15,7216,26.6,0.578224794
2,0,metropolitan,2,2,0.15,7216,8.55,0.577627952
2,0,urban,3,2,0.3,3131,5.7,0.990884951
2,0,urban,3,2,0.3,3131,12.35,0.991994682
2,0,rural,1,1,0.15,1731,2.45,0.747618545
4,2,rural,1,1,1.5,2965,13.3,1.49805949
2,0,urban,2,1,0.05,2519,17.1,0.992716973
2,0,metropolitan,0,1,0.3,1863,9.03,1.069840258
2,0,rural,2,2,0.7,4094,2.94,0.728768132
2,0,rural,2,2,0.7,4094,2.94,0.805577349
2,0,rural,3,2,0.15,7377,2.85,0.81758395
2,0,rural,3,2,0.15,7377,0.95,0.709151688
4,2,metropolitan,2,2,0.3,3192,57,1.559599979
2,0,rural,1,2,0.05,2941,1.43,0.13302839
2,0,rural,1,2,0.05,2941,1.43,0.153368988
1,0,metropolitan,3,1,0.7,1875,14.25,0.366565359
5,1,metropolitan,2,3,0.3,4583,13.54,0.858473065
5,1,metropolitan,2,3,0.3,4583,0.98,0.574150712
2,0,metropolitan,1,1,0.3,3067,8.55,0.692767247
2,0,urban,2,2,0.15,2926,49.4,0.580300156
2,0,urban,2,2,0.15,2926,5.7,0.635187231
2,0,urban,2,2,0.15,2926,5.7,0.635187231
2,0,rural,1,2,0.7,1976,14.25,0.488565561
2,0,rural,1,2,0.3,3491,2.38,2.224148695
2,0,rural,1,2,0.3,3491,2.38,2.224148695
2,0,rural,1,2,0.3,3491,2.38,2.557901658
5,3,metropolitan,1,2,0.15,3635,8.08,0.906716512
3,0,metropolitan,2,1,0.7,3250,19,2.491730053
3,0,urban,2,1,0.7,2360,1.47,0.408754121
2,0,urban,2,0,0.05,6647,1.08,0.42401865
6,2,metropolitan,3,2,0.15,4137,47.5,0.56284924
6,2,metropolitan,3,2,0.15,4137,15.2,1.120598054
3,1,rural,3,2,3.5,5152,28.5,0.920213267
4,1,metropolitan,3,2,0.3,3673,6.65,0.322950045
2,0,urban,1,2,0.7,2087,39.9,0.838768186
2,0,metropolitan,2,2,0.7,2191,2.94,0.824074985
2,0,metropolitan,2,2,0.7,2191,4.9,0.718502567
5,1,metropolitan,1,1,0.05,2342,0.69,0.498156308
4,0,metropolitan,4,4,0.15,6154,21.66,0.836625315
4,0,metropolitan,4,4,0.15,6154,5.7,1.75014081
4,0,metropolitan,4,4,0.15,6154,5.7,1.482521095
2,0,urban,2,1,0.05,2077,7.6,1.132474652
4,2,urban,2,2,0.3,3820,57,0.516705046
4,2,urban,2,2,0.3,3820,2.85,0.498237961
3,0,metropolitan,1,2,0.05,1716,0.9,0.132418163
2,0,urban,1,2,0.3,1638,0.1,4.034355018
2,0,urban,1,2,0.05,2760,27.08,0.493070283
2,0,urban,1,2,0.05,2760,19,0.741936466
4,2,metropolitan,1,2,0.3,3688,23.75,0.10209888
4,2,metropolitan,1,2,0.3,3688,0.98,0.209363286
3,1,metropolitan,1,1,0.3,3498,7.84,0.711801692
2,0,rural,1,1,0.3,985,12.64,0.469262508
5,2,rural,2,2,1.5,3803,38,1.437384701
4,2,urban,2,1,0.7,4137,33.25,0.601728731
3,0,urban,2,1,0.7,2239,11.4,0.808711831
1,0,rural,1,1,0.7,1108,2.85,1.149627668
3,1,urban,2,1,0.05,3280,17.1,1.169305579
3,1,rural,1,1,0.05,1635,0.1,0.290329464
6,2,metropolitan,5,3,0.3,2342,12.64,0.5607265
6,2,metropolitan,5,3,0.3,2342,2.38,1.010202585
6,2,metropolitan,5,3,0.3,2342,3.8,0.993621458
6,2,metropolitan,5,3,0.3,2342,3.8,0.993621458
4,2,rural,2,2,0.3,3540,19,0.944883777
4,2,urban,1,2,0.15,1153,2.85,0.38664592
4,2,urban,1,2,0.15,1153,3.61,0.518781032
2,0,metropolitan,0,1,0.05,1665,13.54,0.388488623
1,0,metropolitan,0,1,0.3,1749,3.61,0.376064128
3,1,metropolitan,0,2,0.7,3310,5.42,1.638143264
3,1,metropolitan,0,2,0.7,3310,10.83,1.698860699
3,1,urban,2,3,0.3,4835,48.45,1.224573996
4,0,rural,2,1,0.3,2712,0.48,0.244652755
4,0,rural,2,1,0.3,2712,1.81,0.480437771
3,1,metropolitan,2,1,0.3,2850,31.59,0.234522214
4,2,urban,1,2,0.05,2760,0.29,0.612329101
4,2,urban,2,2,0.7,3036,3.8,0.795162967
4,1,urban,2,1,0.05,4524,19,0.820310124
1,0,metropolitan,0,1,0.3,355,3.61,6.913909464
4,2,rural,1,2,0.3,4226,99.28,0.236710588
4,2,rural,1,2,0.3,4226,6.65,0.22825053
4,1,urban,1,1,0.7,2080,23.75,0.598940568
4,2,metropolitan,1,1,0.3,3036,34.2,0.396086819
4,2,metropolitan,1,1,0.3,3036,37,0.396086819
2,0,metropolitan,1,2,0.15,5516,18.05,2.21645393
4,0,metropolitan,4,1,0.7,4568,1.9,0.275512215
4,0,metropolitan,4,1,0.7,4568,4.75,0.550979388
4,0,metropolitan,4,1,0.7,4568,1.9,0.531287335
5,0,urban,3,3,0.05,3083,4.75,0.403831929
5,0,urban,3,3,0.05,3083,19,0.370255879
3,0,urban,2,1,0.15,3575,23.75,0.492415474
2,0,rural,2,2,0.05,2317,0.88,0.44397981
4,1,metropolitan,2,2,0.05,4003,13.3,0.651991568
2,0,urban,2,2,0.3,3728,1.43,0.394599624
4,1,urban,2,2,0.7,4467,7.6,0.325961001
4,1,urban,2,2,0.7,4467,7.6,0.305716294
4,1,urban,2,2,0.7,4467,7.6,0.305716294
2,0,urban,3,2,0.3,2921,6.65,0.724007675
2,0,urban,3,2,0.3,2921,6.65,0.771951875
4,2,metropolitan,3,2,0.7,2364,19,0.603344865
4,2,metropolitan,3,2,0.7,2364,19,0.570680185
2,0,urban,2,0,1.5,1765,30.4,0.502387486
1,0,urban,1,1,0.7,957,0.78,4.655553724
2,0,metropolitan,0,2,0.3,985,5.88,0.628554134
3,0,rural,1,1,0.7,2562,0.39,0.466266849
3,0,rural,1,1,0.7,2562,0.39,0.466266849
2,0,rural,0,1,0.15,858,22.56,1.160639191
4,0,urban,3,1,0.3,4952,14.25,0.597231085
2,0,urban,1,1,0.3,2342,2.85,0.560632386
2,0,urban,1,1,0.3,2342,2.85,0.560632386
4,0,metropolitan,3,3,0.7,3673,3.33,0.12160648
4,0,metropolitan,3,3,0.7,3673,0.49,0.365045453
4,0,metropolitan,3,3,0.7,3673,0.49,0.365045453
3,1,metropolitan,1,1,0.3,1907,28.5,1.404312447
3,1,metropolitan,1,1,0.3,1907,6.65,1.404312447
4,2,metropolitan,0,2,0.3,3181,42.75,0.893953548
1,0,metropolitan,1,1,0.15,1188,0.39,2.411214243
4,2,metropolitan,1,1,0.7,1039,9.03,0.635152963
2,0,metropolitan,2,1,0.3,2921,23.75,1.163724064
1,0,metropolitan,1,1,0.7,1650,9.5,1.407570609
3,1,urban,1,2,0.3,2669,9.5,0.815936712
3,0,metropolitan,2,3,0.7,4238,35.15,1.626901523
1,0,metropolitan,0,1,0.05,3316,1.96,5.52871087
4,2,urban,0,1,0.05,1022,22.56,0.284995106
3,1,metropolitan,2,2,0.3,3385,25.65,0.211964094
5,3,rural,1,2,0.7,2028,0.88,0.495472688
3,2,urban,1,3,0.15,2438,9.5,0.592525908
4,1,urban,2,1,0.7,2931,0.98,0.469996985
1,0,urban,1,1,0.3,2404,25.65,1.297400008
5,2,urban,2,1,0.7,2222,19.95,0.419319116
6,4,metropolitan,2,2,0.3,4662,4.75,0.23777211
2,0,metropolitan,2,1,15,1476,10.45,1.032865493
3,1,rural,2,2,1.5,4386,23.75,0.753156947
4,0,urban,2,2,0.3,3292,16.15,0.739127941
1,0,metropolitan,1,1,0.15,2574,41.8,3.110562909
2,0,metropolitan,1,2,0.7,3411,0.98,0.639577497
2,0,metropolitan,1,2,0.7,3411,2.38,0.733418752
3,1,metropolitan,1,2,0.15,3642,6.77,0.136819827
4,3,urban,1,0,0.7,1098,47.5,0.349054736
4,3,urban,1,0,0.7,1098,10.83,0.40911768
4,2,urban,1,1,0.7,2083,1.96,0.818371786
4,0,metropolitan,2,3,0.05,2018,7.6,0.389764362
4,0,metropolitan,2,3,0.05,2018,2.85,0.408354515
5,2,urban,3,3,0.05,3540,36.1,0.455786053
4,2,metropolitan,1,2,0.05,2232,19,0.874391121
4,2,urban,2,2,0.3,2607,3.8,0.727179743
3,0,urban,1,1,0.7,3391,10.17,0.368478787
3,1,urban,2,2,0.7,2850,5.23,1.277126327
1,0,rural,2,1,0.7,3274,19.95,2.451793725
3,0,rural,3,3,0.7,3131,20.9,0.21506895
3,0,rural,3,3,0.7,3131,14.25,0.620538962
4,1,metropolitan,2,2,0.7,3036,28.5,0.540407602
4,1,metropolitan,2,2,0.7,3036,5.7,0.707364467
3,0,metropolitan,2,1,0.15,6045,47.5,1.888343342
3,1,rural,2,2,3.5,2777,28.5,0.682841622
2,0,urban,2,1,1.5,3837,28.5,0.922731644
5,2,urban,1,2,0.15,3062,4.75,0.744815589
5,2,urban,1,2,0.15,3062,0.49,0.482687777
5,2,urban,1,2,0.15,3062,4.75,0.711565694
3,0,metropolitan,1,3,0.05,2657,27.08,0.852538481
3,0,metropolitan,1,3,0.05,2657,28.5,1.079594727
3,0,metropolitan,1,3,0.05,2657,5.42,1.437803911
3,2,metropolitan,0,1,0.7,2446,9.8,0.221145579
3,0,metropolitan,2,1,0.15,3777,26.6,1.501824288
3,0,urban,1,2,0.3,6213,3.33,1.997805902
3,0,urban,1,2,0.3,6213,3.43,1.995570985
1,0,metropolitan,0,1,0.3,992,20.9,0.954917446
3,1,rural,1,0,0.15,1653,0.48,0.544827715
2,0,urban,1,2,0.15,2791,0.69,0.744222899
2,0,urban,1,2,0.15,2791,0.69,0.744222899
4,0,urban,4,3,1.5,2160,9.5,0.605183159
2,0,metropolitan,1,1,0.7,1256,4.75,1.036464045
3,1,urban,2,2,0.05,2755,1.9,0.723560411
2,0,metropolitan,1,2,0.7,2712,38,0.517929424
2,0,metropolitan,1,2,0.7,2712,4.28,0.842953534
4,1,metropolitan,2,1,0.05,4053,5.39,0.113814097
5,3,urban,1,2,0.7,1752,11.4,1.610848713
4,1,metropolitan,2,3,0.05,3256,5.7,0.695754024
4,1,metropolitan,2,3,0.05,3256,33.25,0.619717652
5,0,metropolitan,2,1,0.7,4711,23.75,0.729014422
3,1,metropolitan,0,2,0.05,2665,13.54,0.187269008
2,0,urban,2,2,0.7,2292,19.95,0.499715828
2,0,urban,2,2,0.7,2292,19,1.263352499
4,0,urban,1,2,0.7,4286,14.25,0.273986877
4,0,urban,1,2,0.7,4286,31.59,0.307229473
2,0,metropolitan,1,1,0.15,2123,2.85,0.773473699
2,0,metropolitan,2,1,0.3,7797,22.8,0.773541485
3,0,metropolitan,3,3,0.7,3020,1.9,0.609873906
2,0,rural,2,2,0.7,4912,11.4,0.400367516
2,0,rural,2,2,0.7,4912,11.4,0.420085929
5,2,urban,3,3,0.15,4360,12.35,0.55810537
5,2,urban,3,3,0.15,4360,4.75,0.629507785
5,2,urban,3,3,0.15,4360,12.35,0.629507785
2,0,metropolitan,0,1,0.15,1922,7.35,0.685141099
2,0,metropolitan,0,1,0.15,1922,0.2,0.685141099
2,0,metropolitan,0,1,0.15,1922,0.2,0.685141099
6,4,urban,1,2,0.3,3411,2.45,0.858086793
3,1,metropolitan,2,2,0.3,3470,1.43,0.441235548
2,0,urban,1,2,0.3,2535,42.75,0.573924854
2,0,urban,1,2,0.3,2535,1.96,0.628208928
2,0,urban,1,2,0.3,2535,1.96,0.628208928
4,1,metropolitan,3,2,0.3,3974,3.8,0.744932049
4,0,metropolitan,2,1,0.7,2661,1.9,0.409136199
3,0,rural,1,2,0.3,3811,0.98,0.626601758
4,2,metropolitan,2,1,0.3,6483,38.95,0.689735897
4,2,metropolitan,2,2,0.15,2665,7.6,0.930924302
2,0,urban,1,1,0.7,1137,0.1,1.213908703
2,0,rural,2,2,1.5,3532,42.75,0.818715385
3,0,urban,2,3,0.3,3062,17.1,0.626122304
2,0,urban,2,2,0.3,3280,13.3,0.941181329
4,1,urban,2,3,0.05,2292,0.49,0.584857882
4,1,urban,2,3,0.05,2292,6.65,0.527954937
4,1,urban,2,3,0.05,2292,6.65,0.791759915
3,1,rural,1,2,0.05,1089,2.94,0.353352261
3,1,rural,1,2,0.05,1089,0.95,0.407381302
3,0,metropolitan,1,3,0.15,2342,0.98,1.070212177
2,0,metropolitan,2,2,0.7,2566,1.96,1.860607043
2,0,metropolitan,2,2,0.7,2566,17.1,1.44912003
3,0,urban,1,1,0.3,3274,22.56,0.476499547
2,0,rural,2,2,0.7,3026,4.9,1.083554902
2,0,metropolitan,1,1,0.3,2260,0.69,1.811816092
1,0,urban,1,1,0.15,571,11.88,2.263652506
1,0,rural,1,1,0.05,1404,11.4,3.044190626
2,0,metropolitan,1,1,0.05,3918,27.08,0.530036013
3,0,urban,1,1,0.3,4453,33.39,1.184785347
2,0,metropolitan,1,1,0.05,2143,1.14,0.457105208
2,0,rural,2,1,0.3,3855,3.8,0.469087315
3,0,metropolitan,3,2,0.7,2299,1.9,1.102627393
3,0,metropolitan,3,2,0.7,2299,28.5,1.306766198
3,1,metropolitan,2,1,0.05,2652,19.95,0.526670282
2,0,urban,2,2,0.05,485,19.95,1.383048657
1,0,metropolitan,0,1,0.7,1719,2.71,9.213505258
2,0,metropolitan,1,2,0.15,2695,31.59,1.129060357
2,0,metropolitan,1,2,0.15,2695,3.8,1.07572788
3,2,metropolitan,1,1,0.15,2836,18.05,0.708432159
4,2,metropolitan,2,2,0.3,4467,28.5,0.680943231
4,2,metropolitan,1,3,0.3,3712,28.5,0.626548571
4,2,metropolitan,1,3,0.3,3712,23.75,0.63214604
4,2,metropolitan,1,3,0.3,3712,18.05,0.683636503
4,2,metropolitan,1,2,0.05,3688,3.92,0.2213848
2,0,metropolitan,2,2,0.7,2492,4.75,0.733801417
2,0,metropolitan,2,2,0.7,2492,2.85,0.706680946
5,2,metropolitan,2,1,0.3,4695,3.8,0.411461006
5,2,metropolitan,2,1,0.3,4695,9.5,0.411461006
2,0,rural,2,2,1.5,3110,36.55,0.73204425
2,0,urban,2,1,1.5,3250,19,0.631705684
4,0,urban,3,1,0.3,2619,28.5,0.652313141
1,0,metropolitan,1,1,0.15,701,0.95,1.015573482
1,0,metropolitan,1,1,0.7,2457,68.4,3.883977442
4,2,metropolitan,1,1,0.05,2725,47.83,0.388268161
2,0,metropolitan,1,1,0.7,1686,1.96,0.354809879
3,1,metropolitan,1,1,0.3,2936,3.8,0.802624359
4,2,metropolitan,1,1,0.3,3221,2.71,0.485206604
4,2,metropolitan,1,2,0.7,3846,13.54,0.069663553
4,2,metropolitan,1,2,0.7,3846,12.35,0.097234238
3,0,urban,2,2,1.5,3385,3.8,0.937856335
2,0,metropolitan,2,1,0.3,3820,23.75,0.321010641
3,0,rural,3,1,0.05,3088,16.63,0.254715264
2,0,metropolitan,2,1,0.15,7076,18.05,1.300895959
2,0,metropolitan,2,1,0.15,7076,14.25,1.255786395
2,0,urban,2,1,1.5,3575,13.3,1.541942194
5,3,metropolitan,1,2,0.05,6647,16.25,0.510972287
5,3,metropolitan,1,2,0.05,6647,13.54,0.585944094
3,0,metropolitan,2,3,0.3,5306,47.5,0.101068473
3,0,metropolitan,2,3,0.3,5306,14.25,0.597921092
2,0,urban,1,2,0.15,3846,3.92,1.76862626
2,0,urban,1,2,0.15,3846,3.8,1.770607014
2,0,urban,3,2,0.3,2832,7.6,0.678304305
2,0,urban,3,2,0.3,2832,11.4,1.478310255
4,2,urban,2,2,0.05,3083,15.2,0.199463902
3,0,metropolitan,2,2,0.05,7797,4.9,0.479115016
3,0,metropolitan,2,2,0.05,7797,52.25,0.427274199
6,2,rural,3,2,0.7,2707,5.7,0.052904228
6,2,rural,3,2,0.7,2707,28.5,0.199430791
3,1,metropolitan,2,1,0.3,3547,38,0.532747863
4,0,metropolitan,3,1,0.05,1832,1.96,0.437424396
2,0,metropolitan,2,1,0.7,4746,15.2,0.444179509
5,3,metropolitan,1,2,0.7,1611,19,0.689113254
5,3,metropolitan,1,2,0.7,1611,19,1.201023803
3,1,urban,1,2,0.3,2652,11.4,2.565773819
3,1,urban,2,2,0.7,2404,23.75,0.989085211
3,1,urban,2,2,0.7,2404,19,0.654440341
3,1,urban,2,2,0.7,2404,19,1.533426484
1,0,urban,1,1,0.05,1253,23.75,1.507688827
3,1,metropolitan,2,2,0.7,2123,33.25,0.890577139
3,1,metropolitan,2,2,0.7,2123,14.25,0.857662414
2,0,urban,1,2,0.05,2587,1.43,1.625232261
2,0,metropolitan,2,2,0.15,2331,7.6,0.915911278
2,0,metropolitan,2,2,0.15,2331,6.65,0.826798946
2,0,metropolitan,1,1,0.05,4413,3.92,0.724343687
2,0,metropolitan,2,1,0.05,4148,14.25,0.793618105
3,0,metropolitan,1,1,0.15,2191,4.75,0.48525352
2,0,metropolitan,2,2,0.7,6647,4.28,0.591204067
3,1,metropolitan,2,2,0.3,2527,17.1,0.582262684
2,0,urban,2,2,0.3,7797,2.85,0.895784872
2,0,urban,1,2,0.05,1329,5.7,0.52440881
4,2,rural,1,2,1.5,2021,11.4,0.68061355
4,1,metropolitan,2,2,0.05,4226,6.18,0.576387544
3,0,rural,2,1,0.3,2232,17.1,0.332016689
2,0,urban,2,1,0.7,1539,4.66,1.19208857
4,2,rural,2,1,0.7,2960,2.85,0.403791478
4,2,metropolitan,2,2,0.7,2034,57.95,0.662176812
3,1,urban,1,1,0.3,1536,0.95,1.705710449
3,1,urban,1,1,0.3,1536,0.95,1.705710449
4,2,urban,2,2,0.7,2170,6.65,0.804260056
4,0,metropolitan,4,3,0.05,4509,4.75,0.663620188
3,0,metropolitan,1,2,0.05,2716,44.65,0.589215827
3,1,urban,2,2,0.7,2107,42.75,0.726444961
4,2,urban,1,2,0.3,2198,25.65,0.381148048
4,2,urban,1,2,0.3,2198,25.65,0.367525782
4,1,metropolitan,1,1,0.3,1980,2.94,0.139432194
5,2,rural,1,2,0.3,3837,31.35,0.842635751
2,0,rural,1,1,0.7,1575,5.88,1.184323921
4,1,urban,6,1,0.7,2690,0.29,0.453128625
3,0,urban,4,1,0.05,5549,6.65,0.639302361
2,0,rural,1,1,0.15,2527,54.15,0.443410004
4,2,urban,1,2,0.15,4013,0.95,0.384779077
4,2,metropolitan,2,2,1.5,4286,28.5,0.7283084
4,1,metropolitan,3,2,0.7,4568,4.75,0.586898895
4,1,metropolitan,3,2,0.7,4568,0.95,0.637322978
4,1,metropolitan,3,2,0.7,4568,0.95,0.637322978
4,2,urban,2,2,0.05,1692,47.5,2.598142409
4,2,urban,2,2,0.05,1692,28.5,1.209697493
2,0,urban,1,1,0.15,9204,2.94,0.603998679
2,0,rural,2,2,0.7,2888,7.6,0.685456532
4,1,metropolitan,2,1,0.3,4203,13.3,0.049871462
3,0,rural,1,3,0.7,2562,11.4,0.526671775
3,0,rural,1,3,0.7,2562,1.43,0.607202094
3,0,rural,1,3,0.7,2562,9.93,1.300827163
4,1,urban,3,3,0.05,3820,0.95,0.442068114
4,1,urban,3,3,0.05,3820,12.35,0.414612255
4,1,urban,3,3,0.05,3820,3.8,0.71301329
4,1,urban,3,3,0.05,3820,4.75,0.71301329
5,3,urban,2,1,1.5,2841,62.7,1.280793207
3,1,metropolitan,2,2,0.7,2484,14.25,0.693038499
3,0,metropolitan,2,1,0.15,2695,3.72,0.423934356
2,0,metropolitan,1,0,0.3,650,7.22,0.986292684
2,0,urban,2,2,0.7,2306,23.75,0.964347267
2,0,urban,2,2,0.7,2306,2.85,0.688984552
2,0,rural,1,2,0.05,2113,0.49,0.471395608
2,0,rural,1,2,0.05,2113,19,0.408876656
2,0,urban,0,1,0.15,1904,22.56,0.910998436
5,2,metropolitan,1,2,0.05,3126,0.78,0.263938153
4,0,urban,2,4,0.15,3477,5.7,0.467014861
4,0,urban,2,4,0.15,3477,5.7,0.790702802
4,0,urban,2,4,0.15,3477,14.25,0.642419286
4,2,metropolitan,1,2,0.7,4262,4.9,1.071531925
2,0,metropolitan,1,2,0.3,2907,66.5,1.032692933
2,0,metropolitan,1,2,0.3,2907,0.1,1.479598146
2,0,metropolitan,1,2,0.3,2907,0.1,1.479598146
6,1,rural,4,3,0.3,7076,5.7,0.167625595
6,1,rural,4,3,0.3,7076,6.65,0.476403667
6,1,rural,4,3,0.3,7076,6.65,0.476403667
6,1,rural,4,3,0.3,7076,6.65,0.476403667
5,3,metropolitan,1,2,0.7,2623,8.55,0.611964435
5,3,metropolitan,1,2,0.7,2623,0.59,0.846455722
3,1,metropolitan,1,1,0.05,2897,0.1,0.635247319
4,0,metropolitan,3,1,0.15,5037,35.15,0.568264901
2,0,metropolitan,1,1,0.15,3164,22.8,0.801747638
4,2,metropolitan,2,2,0.7,2921,23.75,0.368749993
4,2,urban,2,1,3.5,4226,95,0.651910747
2,0,metropolitan,1,2,0.3,4170,2.45,3.297797572
3,0,metropolitan,3,2,0.3,2349,21.85,0.26036667
3,0,urban,3,3,0.05,2809,23.75,0.541217879
3,0,urban,3,3,0.05,2809,28.5,0.469438731
3,0,urban,3,3,0.05,2809,23.75,1.062818653
1,0,metropolitan,0,1,0.05,1134,7.22,2.904238393
4,2,metropolitan,2,3,0.05,4854,35.15,0.305936363
4,1,metropolitan,1,3,0.05,2100,3.8,0.469003527
4,1,metropolitan,1,3,0.05,2100,2.38,0.67670817
2,0,urban,1,1,1.5,560,28.5,1.013077766
4,2,urban,2,1,0.15,1999,19.95,0.322428651
1,0,urban,0,1,0.15,1305,2.94,1.966710079
2,0,rural,1,2,0.7,1882,1.52,0.232645741
2,0,rural,1,2,0.7,1882,5.7,0.24325906
2,0,rural,2,2,0.3,2327,5.7,0.477775381
2,0,rural,2,2,0.3,2327,4.75,0.47831046
2,0,metropolitan,2,1,0.15,1863,19.95,0.46387448
2,0,metropolitan,2,1,0.15,2434,22.8,2.441447146
3,1,urban,2,2,0.7,3635,1.43,0.59810556
3,1,urban,2,2,0.7,3635,1.43,0.55989439
2,0,metropolitan,1,1,0.7,3411,1.96,0.770692322
2,0,metropolitan,2,2,0.05,2673,25.65,0.870189689
4,2,metropolitan,2,2,0.15,2523,0.29,1.489933297
1,0,metropolitan,1,1,0.7,2499,9.93,0.478386926
2,0,metropolitan,1,1,0.7,1015,15.2,0.36777381
4,1,metropolitan,2,2,1.5,1857,0.48,0.536374142
5,3,urban,3,3,0.7,3341,8.55,0.619505055
3,1,urban,2,2,0.15,2682,9.5,1.810345441
5,2,urban,4,2,0.3,3855,21.66,0.640546725
5,2,urban,4,2,0.3,3855,11.4,0.755721084
3,0,metropolitan,2,1,0.7,2627,32.3,0.198869487
3,1,metropolitan,1,2,0.15,2955,5.7,1.795674332
3,1,urban,1,2,0.05,1575,14.25,1.08045161
3,0,urban,1,2,0.7,4274,2.45,0.694693608
4,2,metropolitan,1,1,0.15,4746,31.59,0.966702147
4,2,metropolitan,3,1,0.05,2218,9.5,0.902556277
3,1,metropolitan,2,1,0.7,4115,19.95,1.165138938
2,0,metropolitan,3,2,0.3,2950,16.15,0.43829302
2,0,metropolitan,3,2,0.3,2950,16.15,0.975891738
4,1,metropolitan,1,2,0.15,2204,7.6,0.074340199
1,0,rural,1,1,0.7,732,85.5,4.551705174
3,0,metropolitan,2,2,0.3,2615,8.12,0.279389872
3,0,metropolitan,2,2,0.3,2615,8.12,0.268659958
2,0,rural,1,1,0.7,2960,22.56,0.349415592
1,0,metropolitan,1,1,0.7,1587,39.9,5.961401403
4,2,metropolitan,1,2,0.15,3391,18.05,0.707609615
4,2,metropolitan,1,2,0.15,3391,13.54,0.490420273
2,0,metropolitan,2,2,0.05,2170,5.7,0.323150263
2,0,metropolitan,2,2,0.05,2170,12.35,0.452301975
3,2,urban,1,1,0.3,2864,25.65,0.489225195
1,0,metropolitan,1,1,0.7,1022,15.2,1.977705693
